ad	density	cc	spath	eigencentr	betwcentr
drug_386	545.5	694	464	-507	688	651
drug_387	545.5	709.5	464	-521	567	710.5
drug_388	545.5	694	464	-573	693	651
drug_389	545.5	489	464	697.5	561.5	345.5
drug_39	545.5	-689.5	464	372	-730	-741.5
drug_390	545.5	694	464	-573	693	651
drug_391	545.5	667.5	464	-573	503	608.5
drug_392	545.5	705	464	-521	531.5	682
drug_393	545.5	667.5	464	-573	533	608.5
drug_394	545.5	626.5	464	-521	642	526
drug_395	545.5	584.5	464	581	800.5	-501
drug_396	545.5	694	464	-480.5	878.5	651
drug_397	545.5	489	464	548.5	645.5	482.5
drug_398	545.5	694	464	-507	625.5	723.5
drug_399	545.5	709.5	464	-573	855.5	710.5
drug_4	-567	-749	-553.5	724	-870	-877.5
drug_40	545.5	-511.5	464	491	-580	-730
drug_400	545.5	705	464	-507	534.5	682
drug_401	545.5	709.5	464	-472	854	710.5
drug_402	545.5	667.5	464	-521	684.5	608.5
drug_403	545.5	694	-472.5	-592	693	651
drug_404	545.5	626.5	464	518	642	526
drug_405	345	-310	-462.5	749	-355.5	-361
drug_406	545.5	694	464	-573	693	651
drug_407	-668	740	714	-529	722.5	705.5
drug_408	-662	650	714	-469	-708.5	-685
drug_409	-662	789	714	-627	836	624.5
drug_41	545.5	-632	464	312.5	-637.5	708.5
drug_410	-662	740	714	-469	721.5	705.5
drug_411	-597.5	609.5	714	531	726	-647.5
drug_412	-624	695	714	-563.5	731.5	648
drug_413	-624	789	714	-451.5	823.5	-682.5
drug_414	-624	695	714	-563.5	638.5	812
drug_415	-624	-637.5	714	486	-715	-672.5
drug_416	-597.5	-605	714	536.5	-671.5	-636
drug_417	-573	650	714	440	668.5	592
drug_418	-591	695	714	380	731.5	-666.5
drug_419	-624	695	714	-454.5	718.5	-672.5
drug_42	545.5	-511.5	464	491	-568	-730
drug_420	-490	740	714	324.5	723.5	705.5
drug_421	-640	-660.5	714	516.5	-761.5	-701.5
drug_422	-618.5	740	714	324.5	755.5	705.5
drug_423	-668	650	714	-529	-681.5	-668
