ad	density	cc	spath	eigencentr	betwcentr
drug_460	604	517	565	546	659.5	585
drug_461	-438.5	-389.5	-467.5	-492.5	-329.5	591.5
drug_462	581.5	490	-487	408	-376	-624
drug_463	-497	-572	-532	-576	-460.5	-525
drug_464	512	569	628	597	-567	-421.5
drug_465	692.5	673.5	418.5	690.5	840	744.5
drug_466	512	569	628	597	-592	-421.5
drug_467	672.5	725.5	719.5	774.5	669.5	575.5
drug_468	512	569	628	597	561	-421.5
drug_469	653.5	703.5	713.5	729	725	683.5
drug_47	635.5	663.5	687	746	621	630
drug_470	512	569	628	597	399	-421.5
drug_471	616.5	657.5	700	721.5	722	627
drug_472	512	569	628	597	561	-421.5
drug_473	512	569	628	597	733	-421.5
drug_474	512	569	628	597	452	-421.5
drug_475	512	569	628	597	-625.5	-421.5
drug_476	512	569	628	597	592.5	-421.5
drug_477	512	569	628	597	515	-421.5
drug_478	512	569	628	597	666.5	-421.5
drug_479	512	569	628	597	733	-421.5
drug_48	512	569	628	597	-635	-421.5
drug_480	512	569	628	597	686.5	-421.5
drug_481	327	332	375	337	340.5	606
drug_482	512	569	628	597	-635	-421.5
drug_483	512	569	628	597	581	-421.5
drug_484	334.5	373.5	556.5	370.5	349	545.5
drug_485	512	569	628	597	709.5	-421.5
drug_486	-628.5	-729.5	-696.5	-733.5	-749.5	-720.5
drug_487	512	569	628	597	694.5	-421.5
drug_488	672.5	725.5	719.5	774.5	508	575.5
drug_489	512	569	628	597	696	-421.5
drug_49	-406.5	383.5	546.5	396.5	568	304.5
drug_490	334.5	373.5	556.5	370.5	457	545.5
drug_491	653.5	703.5	713.5	729	588.5	683.5
drug_492	755	767	744	785	752.5	716
drug_493	512	569	628	597	561	-421.5
drug_494	334.5	373.5	556.5	370.5	-279.5	545.5
drug_495	512	569	628	597	581	-421.5
drug_496	653.5	703.5	713.5	729	588.5	683.5
drug_5	766	786	793	792	974	679
drug_50	512	569	628	597	537.5	-421.5
drug_51	592	632	410	642	484	-576
drug_52	512	569	628	597	537.5	-421.5
drug_53	-579.5	-664.5	-664.5	-665.5	-544	-599.5
drug_54	-579.5	-664.5	-664.5	-665.5	601.5	-599.5
drug_55	-579.5	-664.5	-664.5	-665.5	770	-599.5
drug_56	718	698	-569	703	715.5	715
drug_57	573.5	362.5	-570.5	-384.5	320.5	-592.5
drug_58	567	334	323	308	-293	333
drug_59	-406.5	383.5	546.5	396.5	468	304.5
drug_6	-608.5	-678.5	-682.5	-678.5	680	-658.5
drug_60	598.5	-530.5	-605.5	-533	-757.5	-670.5
drug_61	598.5	-530.5	-605.5	-533	491	-670.5
drug_62	-579.5	-664.5	-664.5	-665.5	-801	-599.5
drug_63	-556	-536	-601	-539	-445	-475
drug_64	-406.5	383.5	546.5	396.5	366	304.5
drug_65	598.5	-530.5	-605.5	-533	-601	-670.5
drug_66	-595.5	-510.5	-567.5	302.5	-572	309.5
drug_67	512	569	628	597	643	-421.5
drug_68	-595.5	-510.5	-567.5	302.5	478.5	309.5
drug_69	573.5	362.5	-570.5	-384.5	-486.5	-592.5
drug_7	658.5	627.5	-580.5	706.5	472	670.5
