ad	density	cc	spath	eigencentr	betwcentr
drug_47	775	-853	778	659	-873.5	900
drug_470	533.5	645.5	-597.5	-627.5	702.5	676.5
drug_471	775	-446.5	778	659	-430.5	900
drug_472	533.5	645.5	554.5	435.5	573	-797.5
drug_473	775	422	778	659	429	900
drug_474	775	422	778	659	-285.5	900
drug_475	775	-446.5	778	659	-430.5	900
drug_476	533.5	645.5	-597.5	-627.5	654	676.5
drug_477	775	-446.5	778	659	-430.5	900
drug_478	775	-446.5	778	659	-524	900
drug_479	533.5	645.5	-597.5	-627.5	654	676.5
drug_48	533.5	-680.5	554.5	435.5	-673	676.5
drug_480	775	-446.5	778	659	-374.5	900
drug_481	775	-446.5	778	659	-675	900
drug_482	775	-446.5	778	659	-700.5	900
drug_483	775	422	778	659	424	900
drug_484	775	-446.5	778	659	348	900
drug_485	775	422	778	659	-453	900
drug_486	775	-446.5	778	659	-524	900
drug_487	775	-446.5	778	659	-524	900
drug_488	775	-446.5	778	659	-524	900
drug_489	775	-446.5	778	659	392.5	900
