ad	density	cc	spath	eigencentr	betwcentr
drug_446	490.5	582.5	883.5	572.5	757.5	864.5
drug_447	-385.5	-360.5	366.5	-337.5	-453.5	-978.5
drug_448	304	297	686.5	354.5	521	-625.5
drug_449	304	297	686.5	354.5	529	-625.5
drug_45	744	719	622	690.5	953	1075
drug_450	-385.5	-360.5	366.5	-337.5	-555	-978.5
drug_451	-385.5	-360.5	366.5	-337.5	-498	-978.5
drug_452	812.5	852.5	950.5	827	881	829.5
drug_453	-385.5	-360.5	366.5	-337.5	-389	-978.5
drug_454	-385.5	-360.5	366.5	-337.5	-542.5	-978.5
drug_455	-385.5	-360.5	366.5	-337.5	-572	-978.5
drug_456	490.5	582.5	883.5	572.5	801	864.5
drug_457	-385.5	-360.5	366.5	-337.5	-370.5	-978.5
drug_458	-385.5	-360.5	366.5	-337.5	-453.5	-978.5
drug_459	490.5	582.5	883.5	572.5	910.5	864.5
drug_46	661	439	-699	308	727.5	1122
drug_460	-385.5	-360.5	366.5	-337.5	-542.5	-978.5
drug_461	304	297	686.5	354.5	576.5	-625.5
drug_462	-385.5	-360.5	366.5	-337.5	-498	-978.5
drug_463	304	297	686.5	354.5	556.5	-625.5
drug_464	-385.5	-360.5	366.5	-337.5	-389	-978.5
drug_465	-385.5	-360.5	366.5	-337.5	-409	-978.5
drug_466	595	601	302	572.5	599	929
drug_467	-566	-631	563.5	-585	-607.5	718.5
drug_468	-566	-631	563.5	-585	-607.5	718.5
drug_469	595	601	302	572.5	524	929
drug_47	627.5	365.5	487	408	705	726
drug_470	-566	-631	563.5	-585	-622	718.5
drug_471	595	601	302	572.5	608.5	929
drug_472	-800.5	-503.5	-662	-229	-326.5	-903
drug_473	-723.5	321	-379	190	465.5	976
drug_474	-723.5	321	-379	190	342	976
drug_475	595	601	302	572.5	655	929
drug_476	-566	-631	563.5	-585	-533	718.5
drug_477	595	601	302	572.5	676	929
drug_478	595	601	302	572.5	666.5	929
drug_479	-566	-631	563.5	-585	-569	718.5
drug_48	490.5	582.5	883.5	572.5	737.5	864.5
drug_480	595	601	302	572.5	682.5	929
drug_481	595	601	302	572.5	577.5	929
drug_482	595	601	302	572.5	615.5	929
drug_483	-723.5	321	-379	190	446.5	976
drug_484	595	601	302	572.5	534	929
drug_485	-723.5	321	-379	190	292.5	976
drug_486	595	601	302	572.5	608.5	929
drug_487	595	601	302	572.5	608.5	929
drug_488	595	601	302	572.5	524	929
drug_489	595	601	302	572.5	521	929
drug_49	-623.5	413	-982	282	654.5	1016
drug_490	595	601	302	572.5	666.5	929
drug_491	595	601	302	572.5	655	929
drug_492	-723.5	321	-379	190	406	976
drug_493	595	601	302	572.5	587.5	929
drug_494	-657.5	-315.5	-731.5	216.5	480	1100.5
drug_495	595	601	302	572.5	534	929
drug_496	595	601	302	572.5	695.5	929
drug_5	1118.5	751.5	488.5	972	847.5	707.5
drug_50	-800.5	-503.5	-662	-229	-426	-903
drug_51	-800.5	-503.5	-662	-229	-519	-903
drug_52	490.5	582.5	883.5	572.5	840	864.5
drug_53	490.5	582.5	883.5	572.5	840	864.5
drug_54	-566	-631	563.5	-585	-696.5	718.5
drug_55	-566	-631	563.5	-585	-735	718.5
drug_56	-800.5	-503.5	-662	-229	390.5	-903
drug_57	-800.5	-503.5	-662	-229	-414	-903
drug_58	-566	-631	563.5	-585	570	718.5
drug_59	-566	-631	563.5	-585	-622	718.5
drug_6	1127	1043	601	1027.5	1122	1077
drug_60	-566	-631	563.5	-585	-762	718.5
drug_61	-566	-631	563.5	-585	-735	718.5
drug_62	-566	-631	563.5	-585	-777.5	718.5
drug_63	-566	-631	563.5	-585	-607.5	718.5
drug_64	-800.5	-503.5	-662	-229	-378.5	-903
drug_65	-566	-631	563.5	-585	-655	718.5
