ad	density	cc	spath	eigencentr	betwcentr
drug_418	-596	518	-769.5	-670	-697.5	-869.5
drug_419	-605.5	-618.5	-817	518	-479.5	-635.5
drug_42	808.5	808.5	819.5	809	852.5	819.5
drug_420	-768.5	-737.5	528.5	518	-736.5	-857
drug_421	-768.5	-737.5	528.5	518	-739.5	-857
drug_422	-861.5	-845.5	528.5	518	-767.5	-837.5
drug_423	-768.5	-737.5	528.5	518	740	-857
drug_424	-539.5	518	528.5	-738.5	740	-658
drug_425	-734	-786	528.5	518	-825.5	-788.5
drug_426	-877.5	-878.5	-757.5	-665.5	-878.5	-873
drug_427	-592	-596	-586	-865.5	740	528.5
drug_428	-592	-596	-586	-865.5	638.5	528.5
drug_429	-821.5	-838.5	528.5	-842.5	-838	-647
drug_43	808.5	808.5	819.5	809	806.5	819.5
drug_430	-734	-786	528.5	518	-814.5	-788.5
drug_431	516	518	-607.5	-661	432.5	-718.5
drug_432	-831	-825	528.5	-850	-757.5	-744.5
drug_433	-875	-870	528.5	-829	-774	-757.5
drug_434	-853	-859	528.5	518	-857	-732.5
drug_435	-806.5	-817.5	-855.5	-832	-689.5	528.5
drug_436	516	518	-607.5	-661	638.5	-718.5
drug_437	-640.5	-702.5	-839.5	518	-673	-617.5
drug_438	516	518	-683.5	-574	-545.5	528.5
drug_439	-640.5	-702.5	-839.5	518	-673	-617.5
drug_44	1101.5	1101.5	819.5	1102	852.5	819.5
drug_440	516	518	-683.5	-574	-640.5	528.5
drug_441	-640.5	-702.5	-839.5	518	-673	-617.5
drug_442	516	518	-683.5	-574	-640.5	528.5
drug_443	-640.5	-702.5	-839.5	518	-662.5	-617.5
drug_444	516	518	-683.5	-574	-545.5	528.5
drug_445	516	518	-683.5	-574	740	528.5
drug_446	-640.5	-702.5	-839.5	518	-662.5	-617.5
drug_447	516	518	-683.5	-574	-545.5	528.5
drug_448	-640.5	-702.5	-839.5	518	-673	-617.5
drug_449	516	518	-683.5	-574	-545.5	528.5
drug_45	1101.5	1101.5	819.5	1102	852.5	819.5
drug_450	-640.5	-702.5	-839.5	518	-662.5	-617.5
drug_451	516	518	-683.5	-574	-612.5	528.5
drug_452	-801	-726	-861.5	-868	-866.5	-838.5
drug_453	-640.5	-702.5	-868.5	-803	-833.5	-751.5
drug_454	516	518	-683.5	-574	-545.5	528.5
drug_455	-640.5	-702.5	-839.5	518	-673	-617.5
drug_456	516	518	-683.5	-574	-545.5	528.5
drug_457	516	518	-683.5	-574	-612.5	528.5
drug_458	-640.5	-702.5	-868.5	-803	-833.5	-751.5
drug_459	-640.5	-702.5	-868.5	-803	-828.5	-751.5
drug_46	808.5	808.5	-839.5	809	852.5	819.5
drug_460	516	518	-683.5	-574	638.5	528.5
drug_461	516	518	-683.5	-574	-612.5	528.5
drug_462	-640.5	-702.5	-839.5	518	-673	-617.5
drug_463	-640.5	-702.5	-868.5	-803	-833.5	-751.5
drug_464	-640.5	-702.5	-839.5	518	-673	-617.5
drug_465	-640.5	-702.5	-868.5	-803	-829.5	-751.5
drug_466	808.5	808.5	819.5	809	-814.5	819.5
drug_467	-838	-850	819.5	809	-873.5	-875.5
drug_468	808.5	808.5	819.5	809	772.5	819.5
drug_469	808.5	808.5	819.5	809	852.5	819.5
drug_47	1101.5	1101.5	819.5	1102	806.5	819.5
drug_470	808.5	808.5	819.5	809	-814.5	819.5
drug_471	808.5	808.5	-839.5	809	772.5	819.5
drug_472	808.5	808.5	819.5	809	806.5	819.5
drug_473	808.5	808.5	819.5	809	-814.5	819.5
drug_474	808.5	808.5	-839.5	809	852.5	819.5
drug_475	808.5	808.5	819.5	809	852.5	819.5
drug_476	808.5	808.5	-839.5	809	806.5	819.5
drug_477	-838	-850	819.5	809	-873.5	-875.5
