ad	density	cc	spath	eigencentr	betwcentr
drug_316	677.5	546	-667	648	-606	-576
drug_317	677.5	546	-681.5	-842	-582	571
drug_318	677.5	-562	-655.5	-797.5	636.5	-549.5
drug_319	677.5	546	-607.5	-788.5	714.5	-622.5
drug_32	677.5	-638.5	509	590	-655	-682
drug_320	-788	-584.5	-792	-917	-694.5	-656.5
drug_321	-745.5	-596	-804.5	888	-707.5	-631
drug_322	-689.5	-556	-755.5	-941	-681	-620
drug_323	-788	-584.5	-792	-917	-690.5	-656.5
drug_324	-788	-584.5	-792	-917	-644	-656.5
drug_325	-678	546	-721.5	-954.5	-568.5	571
drug_326	-788	-584.5	-792	-917	-651	-656.5
drug_327	-788	-584.5	-792	-917	-690.5	-656.5
drug_328	-788	592.5	-792	-917	758.5	-656.5
drug_329	677.5	546	-637	-728	-487.5	694.5
drug_33	677.5	-610	509	479.5	-702	-905.5
drug_330	-689.5	-556	-755.5	-941	-635.5	-620
drug_331	477	-446	-557	869.5	-551	-492
drug_332	-788	-584.5	-792	-917	-651	-656.5
drug_333	-745.5	-596	-804.5	-855.5	-705.5	-631
drug_334	-788	-584.5	-792	-917	-644	-656.5
drug_335	677.5	592.5	-637	-728	545	633.5
drug_336	-788	-584.5	-792	-917	-648	-656.5
drug_337	-745.5	-596	-804.5	918.5	-661	-631
drug_338	-788	-584.5	-792	-917	-651	-656.5
drug_339	-745.5	-596	-804.5	924	-710.5	-631
drug_34	677.5	-638.5	509	391.5	-657.5	814.5
drug_340	-788	-584.5	-792	-917	-690.5	-656.5
drug_341	-745.5	634.5	-804.5	-855.5	786.5	-631
drug_342	-668.5	-365.5	301.5	1023	393.5	-525
drug_343	677.5	497	-637	875.5	-489	-521.5
drug_344	677.5	592.5	509	-809	545	633.5
drug_345	-788	-584.5	-792	-917	-697.5	-656.5
drug_346	-689.5	-556	-755.5	-941	751.5	-620
drug_347	677.5	497	-637	875.5	555	-521.5
drug_348	-689.5	-556	-755.5	-941	-677.5	-620
drug_349	677.5	-273.5	509	-962.5	-329.5	317
drug_35	677.5	-511.5	509	550	-591.5	-734
drug_350	677.5	366.5	509	-1029.5	346	450
drug_351	677.5	299	509	-907.5	-337.5	338.5
drug_352	677.5	276.5	509	896	272	306
drug_353	677.5	259	509	-1024	-286.5	360.5
drug_354	677.5	452	509	-962.5	574.5	594
drug_355	677.5	276.5	509	-1029.5	311	269.5
drug_356	-619	-193.5	-366	1115	-526.5	-518.5
drug_357	677.5	330.5	509	908.5	201.5	300.5
drug_358	677.5	330.5	509	908.5	506.5	300.5
drug_359	677.5	243	509	-883	221	317
drug_36	677.5	592.5	509	471	-610.5	736
drug_360	677.5	330.5	509	-814	425	552
drug_361	677.5	243	509	-1029.5	-289	444
drug_362	677.5	243	509	-897	-454.5	444
drug_363	677.5	232.5	509	-1029.5	360	296.5
drug_364	677.5	232.5	509	-816	208.5	385
drug_365	677.5	330.5	509	-824	470.5	392
drug_366	677.5	276.5	509	-1020	-399.5	-278
drug_367	677.5	276.5	509	954.5	353	255.5
drug_368	677.5	299	509	857.5	304	338.5
drug_369	677.5	243	509	-1024	411	317
drug_37	677.5	-638.5	509	471	-670	736
drug_370	677.5	330.5	509	-891	280	552
drug_371	677.5	259	509	-1024	-285	290.5
drug_372	677.5	276.5	509	-1001.5	-421	-451.5
drug_373	-723.5	-442	509	-1001	-539.5	-590
