ad	density	cc	spath	eigencentr	betwcentr
drug_390	-695.5	-545.5	-543.5	-534.5	-445.5	-606.5
drug_391	750	788	611.5	779.5	630.5	903.5
drug_392	-404	254.5	375	-247	311.5	894
drug_393	-695.5	-545.5	-543.5	-534.5	545	-606.5
drug_394	-404	283.5	347.5	-247	322.5	929.5
drug_395	740.5	553.5	423.5	375.5	551	956.5
drug_396	701	580	599.5	568.5	641.5	859.5
drug_397	-404	283.5	347.5	-247	321.5	929.5
drug_398	-486	399	633.5	-368.5	483	937.5
drug_399	-486	-333	443.5	302.5	348	-802
drug_4	715	445	409.5	462.5	-552.5	848.5
drug_40	-486	-333	338	-368.5	-122	643
drug_400	-486	399	633.5	-368.5	485.5	937.5
drug_401	-695.5	677	718.5	659.5	610	743.5
drug_402	709.5	429.5	413	459	475.5	-802
drug_403	762	771	431.5	759.5	625	871.5
drug_404	-695.5	677	718.5	659.5	649.5	743.5
drug_405	-893	-343	-337	692.5	348	-804
drug_406	-695.5	-545.5	-543.5	-534.5	-758	-606.5
drug_407	1018.5	-972.5	-1032	-1070.5	-1006.5	-649.5
drug_408	-665.5	-1008.5	-1032	-1070.5	-965	-577.5
drug_409	-677	-1047	-1032	-1044.5	-1129	-616
drug_41	-695.5	-545.5	-543.5	-534.5	575.5	-606.5
drug_410	-677	-1047	-1032	-1044.5	-1082	-616
drug_411	-665.5	-1008.5	-1032	-1070.5	-1044	-577.5
drug_412	-665.5	-1008.5	-1032	-1070.5	-945.5	-577.5
drug_413	-665.5	-1008.5	-1032	-1070.5	-1077	-577.5
drug_414	590.5	-825.5	852.5	-813.5	-922	-328.5
drug_415	-665.5	-1008.5	-1032	-1070.5	-1038	-577.5
drug_416	-665.5	-1008.5	-1032	-1070.5	-1079.5	-577.5
drug_417	-621	-1027	-1032	-1010.5	-1069.5	-596
drug_418	-665.5	-1008.5	-1032	-1070.5	-936.5	-577.5
drug_419	-621	-1027	-1032	-1010.5	-984.5	-596
drug_42	-695.5	-545.5	-543.5	-534.5	-445.5	-606.5
drug_420	-677	-1047	-1032	-1044.5	-1009	-616
drug_421	-665.5	-1008.5	-1032	-1070.5	-1041.5	-577.5
drug_422	-595.5	-988.5	-1032	-1044.5	-1026.5	-664
drug_423	-581.5	-972.5	-1032	-1070.5	-1006.5	-649.5
drug_424	657.5	654.5	638.5	-670.5	711.5	253.5
drug_425	1015	-968.5	-1032	-1044.5	-1003	-679.5
drug_426	544.5	554.5	564.5	-670.5	598.5	142.5
drug_427	-665.5	-1008.5	-1032	-1070.5	-1041.5	-577.5
drug_428	-621	-1027	-1032	-1010.5	-952.5	-596
