ad	density	cc	spath	eigencentr	betwcentr
drug_45	-1088	-1004	880.5	910.5	-760	-585.5
drug_450	507.5	387.5	-351.5	743	565.5	659.5
drug_451	-444	573	633	488	511.5	-581.5
drug_452	988.5	1065.5	-990.5	-995.5	1000	1000.5
drug_453	738.5	751.5	-769.5	814.5	746	-808
drug_454	-444	573	633	488	610.5	-581.5
drug_455	533.5	-550	-569.5	711.5	-784	-581.5
drug_456	-444	573	633	488	-656.5	-581.5
drug_457	-444	573	633	488	-622.5	-581.5
drug_458	738.5	751.5	-769.5	814.5	746	-808
drug_459	738.5	751.5	-769.5	814.5	746	-808
drug_46	853	-869.5	-889	976	923	881
drug_460	-444	573	633	488	-425	-581.5
drug_461	-444	573	633	488	-425	-581.5
drug_462	507.5	387.5	-351.5	743	437	659.5
drug_463	738.5	751.5	-769.5	814.5	-883	-808
drug_464	533.5	-550	-569.5	711.5	606.5	-581.5
drug_465	744	745	-763.5	824	892.5	765
drug_466	933.5	895.5	-889	945.5	991.5	-1033
drug_467	957.5	702.5	721	-1014	823	-981
drug_468	996.5	917.5	704.5	-1060.5	-1032.5	-1120.5
drug_469	-791.5	-869.5	954.5	-778.5	-894	-849.5
drug_47	-1097.5	-1043.5	1025	870	-1072.5	744
drug_470	933.5	895.5	-889	945.5	1034.5	-1033
drug_471	853	-869.5	-889	976	921.5	881
drug_472	933.5	895.5	-889	945.5	957	-1033
drug_473	933.5	895.5	-889	945.5	959	-1033
drug_474	853	-869.5	-889	976	930	881
drug_475	-964.5	-966.5	868	-1053	-1116.5	-1110
drug_476	853	-869.5	-889	976	969.5	881
drug_477	957.5	702.5	721	-1014	821.5	-981
drug_478	972	-613	-586.5	1029	909.5	-981
drug_479	933.5	895.5	-889	945.5	991.5	-1033
drug_48	681.5	467.5	231.5	777.5	682.5	-802.5
drug_480	982	873	-889	1048	1066.5	-1033
drug_481	933.5	895.5	-889	945.5	1012.5	-1033
drug_482	-916.5	-767.5	876	-1007	-684.5	833
drug_483	-791.5	-869.5	954.5	-778.5	-804.5	-849.5
drug_484	-791.5	-869.5	954.5	-778.5	-861	-849.5
drug_485	982	873	-889	1048	1027	-1033
drug_486	1017	927	-610	-1060.5	1078.5	-1120.5
