ad	density	cc	spath	eigencentr	betwcentr
drug_447	-725.5	-719.5	736.5	-743.5	-674	702.5
drug_448	-775.5	-748.5	492.5	-878.5	-856.5	954.5
drug_449	695.5	699.5	759.5	-678	-767	664.5
drug_45	-610.5	-639.5	-759.5	-725.5	-332	602
drug_450	547	562	640.5	-608.5	-646	-615.5
drug_451	695.5	699.5	759.5	-678	837	664.5
drug_452	570	660	709	598	626	-282
drug_453	-677	-703	-728.5	-736.5	-697	534
drug_454	506	-521.5	627	-608.5	-647	-615.5
drug_455	695.5	699.5	759.5	-678	665.5	664.5
drug_456	695.5	699.5	759.5	-678	-763.5	664.5
drug_457	695.5	699.5	759.5	-678	-767	664.5
drug_458	695.5	699.5	759.5	-678	-763.5	664.5
drug_459	695.5	699.5	759.5	-678	668	664.5
drug_46	455.5	-576.5	-719	622.5	-533.5	581.5
drug_460	547	562	640.5	-608.5	-780	-615.5
drug_461	-725.5	-719.5	-730.5	-743.5	-593	706
drug_462	-677	-703	-743.5	-737.5	626.5	659
drug_463	-448.5	-576.5	656.5	-570.5	641.5	530.5
drug_464	683.5	652.5	751.5	-678	809	694.5
drug_465	568	-560	705.5	-657.5	530.5	572.5
drug_466	927.5	933.5	745.5	969.5	728	428.5
drug_467	397	463	830	489	391	395
drug_468	776	781	721	782	630.5	-277
drug_469	310.5	318.5	705.5	318.5	227.5	-293.5
drug_47	455.5	-576.5	-719	622.5	508.5	581.5
drug_470	351.5	361.5	316	375	311	630
drug_471	397	463	830	489	391	395
drug_472	927.5	933.5	745.5	969.5	717	428.5
drug_473	877.5	889.5	842	942.5	805	475
drug_474	877.5	889.5	842	942.5	786.5	475
drug_475	927.5	933.5	745.5	969.5	724	428.5
drug_476	927.5	933.5	745.5	969.5	717	428.5
drug_477	804	887	876	910	830.5	422
drug_478	877.5	889.5	842	942.5	799	475
drug_479	927.5	933.5	745.5	969.5	728	428.5
drug_48	-758	-779	-783	-779	385.5	478.5
drug_480	884.5	896.5	793	956	711.5	469
drug_481	909	953	812.5	962.5	817.5	-377.5
drug_482	884.5	896.5	793	956	710.5	469
drug_483	826	853	858	912	802.5	488
drug_484	927.5	933.5	745.5	969.5	713	428.5
drug_485	927.5	933.5	745.5	969.5	732.5	428.5
drug_486	909	953	812.5	962.5	818.5	-377.5
drug_487	927.5	933.5	745.5	969.5	713	428.5
drug_488	884.5	896.5	793	956	720.5	469
drug_489	927.5	933.5	745.5	969.5	717	428.5
drug_49	-773	-764	-783	-763.5	302	423
drug_490	776	781	721	782	629.5	-277
drug_491	956.5	915.5	612	975	805.5	387
drug_492	927.5	933.5	745.5	969.5	717	428.5
drug_493	884.5	896.5	664	960	707.5	398
drug_494	366.5	460.5	950.5	322.5	489.5	326.5
drug_495	833	821	559	954	604.5	-434
drug_496	894	865	588	961	614.5	487
drug_5	-632	-621	-349.5	568.5	-803.5	-728.5
drug_50	-773	-764	-783	-763.5	-420	423
drug_51	-773	-764	-783	-763.5	302	423
drug_52	387	-500	-553.5	-440.5	535	-461.5
drug_53	-958.5	-979.5	-580.5	-979.5	-498	738.5
drug_54	-965.5	-986.5	-587.5	-986.5	216.5	731.5
drug_55	-758	-779	-783	-779	-404.5	478.5
drug_56	-773	-764	-783	-763.5	-428.5	423
drug_57	-773	-764	-783	-763.5	307.5	423
drug_58	-773	-764	-783	-763.5	300.5	423
drug_59	-773	-764	-783	-763.5	307.5	423
drug_6	-601.5	-508.5	-335	414	-622	-702.5
drug_60	-758	-779	-783	-779	-408.5	478.5
drug_61	-773	-764	-783	-763.5	307.5	423
drug_62	-758	-779	-783	-779	-404.5	478.5
drug_63	-773	-764	-783	-763.5	307.5	423
drug_64	-773	-764	-783	-763.5	-420	423
drug_65	-773	-764	-783	-763.5	307.5	423
drug_66	-773	-764	-783	-763.5	-494.5	423
drug_67	-773	-764	-783	-763.5	311.5	423
drug_68	-773	-764	-783	-763.5	314.5	423
drug_69	-758	-779	-783	-779	-404.5	478.5
drug_7	-632	-537.5	-322	492	-481.5	-682.5
drug_70	-773	-764	-783	-763.5	314.5	423
drug_71	-773	-764	-783	-763.5	314.5	423
drug_72	-568.5	-700.5	-351	-641	-712	-663
drug_73	387	-500	-553.5	-440.5	-487.5	-461.5
drug_74	-773	-764	-783	-763.5	-420	423
drug_75	-758	-779	-783	-779	-454	478.5
drug_76	-758	-779	-783	-779	383	478.5
drug_77	-773	-764	-783	-763.5	-486	423
drug_78	-758	-779	-783	-779	379	478.5
drug_79	310	-401.5	566	-356.5	-366.5	-580.5
drug_8	-632	-621	-349.5	568.5	-670	-728.5
drug_80	-773	-764	-783	-773.5	536.5	564
drug_81	-773	-764	-783	-763.5	-285	423
drug_82	-331.5	-456.5	-577	-440.5	-456.5	406.5
drug_83	-592.5	-666.5	-749	-716	-513.5	516.5
drug_84	-592.5	-666.5	-749	-716	-714.5	516.5
drug_85	-592.5	-666.5	-749	-716	-508.5	516.5
drug_86	-616.5	-728.5	-755.5	-723.5	-509.5	466
drug_87	-331.5	-456.5	-577	-440.5	-463	406.5
drug_88	-331.5	-456.5	-577	-440.5	512	406.5
drug_89	-592.5	-666.5	-749	-716	-387	516.5
drug_9	-601.5	-508.5	-335	414	-705	-702.5
drug_90	-384	-596	-612	-553	-552	-386
drug_91	-331.5	-456.5	-577	-440.5	512	406.5
drug_92	-384	-596	-612	-553	-679.5	-386
drug_93	-331.5	-456.5	-577	-440.5	518	406.5
drug_94	-331.5	-456.5	-577	-440.5	-657.5	406.5
drug_95	-331.5	-456.5	-577	-440.5	-647	406.5
drug_96	-331.5	-456.5	-577	-440.5	343	406.5
drug_97	-384	-596	-612	-553	-687	-386
drug_98	-331.5	-456.5	-577	-440.5	518	406.5
drug_99	-331.5	-456.5	-577	-440.5	-589	406.5
