ad	density	cc	spath	eigencentr	betwcentr
drug_464	-406.5	-340.5	-283.5	551	-365	-686.5
drug_465	-669.5	-598.5	-648.5	-617.5	-633	-677.5
drug_466	-513.5	-889.5	-856.5	-751.5	-899	454.5
drug_467	637	-784	-847.5	-789	792	-324.5
drug_468	637	-544.5	-508.5	-764.5	767.5	-347.5
drug_469	317.5	-625	-525.5	-539.5	-688	427.5
drug_47	-732	-655	-390.5	-662	-792.5	787.5
drug_470	694.5	-571	-626.5	-631.5	-575.5	338.5
drug_471	433	-600.5	-628.5	-521	-579.5	243
drug_472	637	-827.5	-843.5	-876.5	-893	-491.5
drug_473	-513.5	-889.5	-856.5	-751.5	-904	427.5
drug_474	-513.5	-889.5	-856.5	-751.5	-904	427.5
drug_475	-513.5	-889.5	-856.5	-751.5	-899	-401.5
drug_476	658	-827.5	-843.5	-876.5	-853	-491.5
drug_477	658	-784	-840.5	-551	796	-270.5
drug_478	637	-889.5	-856.5	-751.5	-864	-401.5
drug_479	658	-827.5	-843.5	-876.5	-894.5	-491.5
drug_48	-573	-620	-694	-602.5	-541	787.5
drug_480	-347	-675	-648	-530	-634.5	427.5
drug_481	649	-860	-864.5	-625	-861.5	-372
drug_482	658	-827.5	-864.5	-559.5	778.5	-272.5
drug_483	-464.5	-827.5	-864.5	-559.5	-721.5	454.5
drug_484	658	-889.5	-856.5	-751.5	-859	-401.5
drug_485	-513.5	-889.5	-856.5	-751.5	-899	454.5
drug_486	609.5	-860	-864.5	-625	-830	-372
drug_487	-513.5	-889.5	-856.5	-751.5	-904	533.5
drug_488	637	-675	-648	-530	816	-209
drug_489	-513.5	-889.5	-856.5	-751.5	-895.5	427.5
drug_49	-802	-848	-526.5	-979.5	-944.5	787.5
drug_490	637	-827.5	-864.5	-559.5	787.5	-272.5
drug_491	637	-889.5	-856.5	-751.5	-899	-401.5
drug_492	609.5	-889.5	-856.5	-751.5	-844.5	-401.5
drug_493	574.5	-816.5	-849.5	-553.5	-798.5	-387.5
drug_494	401.5	-519	-602	-586	734.5	243.5
drug_495	411	-745	-631.5	-544.5	-663	-411.5
drug_496	-464.5	-827.5	-839.5	-618.5	-807.5	-409.5
drug_5	-432	-226	249	631	424	727
drug_50	-700.5	-632.5	442	-691.5	-641.5	606
drug_51	496.5	568.5	697	-409	367	760
drug_52	-427	-363	-454	547.5	-526.5	787.5
drug_53	-472.5	-397.5	-538	707.5	488	707.5
drug_54	-427	-363	-454	583.5	513	403.5
drug_55	744.5	779.5	847.5	707.5	384.5	-508.5
drug_56	-472.5	-397.5	-538	583.5	500.5	403.5
drug_57	530.5	560.5	592.5	861.5	603.5	-392
drug_58	665	738	770	677	457	457
drug_59	-472.5	-397.5	-538	551	388	441
drug_6	472	390	495	834	750.5	551
drug_60	570	493	-538	747.5	556	-392
drug_61	496.5	568.5	608.5	429.5	440.5	557.5
drug_62	-700.5	-632.5	439	852	-640.5	378
drug_63	546	539	449.5	473.5	-294	575.5
drug_64	-472.5	-397.5	-538	467.5	-485	501.5
drug_65	579	455	-399	730.5	540.5	-508.5
drug_66	530.5	560.5	592.5	861.5	543.5	-392
drug_67	-700.5	-632.5	451.5	738.5	-786.5	-323.5
drug_68	784	712	738.5	593.5	-384.5	412.5
drug_69	744.5	779.5	847.5	707.5	-533	502.5
drug_7	-443.5	-301.5	442	647	354.5	668
drug_70	-472.5	-397.5	-538	654	-485	-392
drug_71	-634.5	-563.5	592.5	861.5	-777.5	348.5
drug_72	479.5	444.5	-538	802.5	572.5	-392
drug_73	-472.5	-397.5	-538	583.5	565.5	403.5
drug_74	530.5	560.5	592.5	861.5	548	-392
drug_75	-700.5	-632.5	592.5	861.5	548	348.5
drug_76	-700.5	-632.5	-411.5	-691.5	-784.5	403.5
drug_77	496.5	568.5	608.5	429.5	-491.5	557.5
drug_78	-700.5	-632.5	515	831	673	-323.5
drug_79	-472.5	486.5	666.5	941.5	653	634.5
drug_8	-403	-213	226.5	608.5	416	879.5
drug_80	570	493	-538	747.5	556	-392
drug_81	665	738	770	677	529.5	457
drug_82	452.5	383.5	484.5	-339	-380.5	720.5
drug_83	-327	-274	-357	402.5	389.5	566.5
drug_84	744.5	779.5	826	625	445.5	-482
drug_85	744.5	779.5	826	625	594	-482
drug_86	784	712	732.5	563.5	527.5	-482
drug_87	452.5	383.5	484.5	-339	277.5	720.5
drug_88	772	683	676	600	482	-482
drug_89	709.5	697.5	706.5	584.5	496.5	-482
drug_9	-456	-348	278	699	-502.5	673
drug_90	744.5	779.5	826	625	509	-482
drug_91	520	343	407.5	374.5	141	747.5
drug_92	665	738	770	677	457	-482
drug_93	374.5	475.5	549.5	-339	201.5	655.5
drug_94	784	712	732.5	563.5	535	-482
drug_95	744.5	779.5	826	625	521.5	-482
drug_96	665	738	770	677	457	-482
drug_97	744.5	779.5	826	625	521.5	-482
drug_98	744.5	779.5	826	625	625	-482
drug_99	693.5	663.5	660.5	648.5	486	489.5
