ad	density	cc	spath	eigencentr	betwcentr
drug_472	614.5	-658	817.5	-525.5	-767	834.5
drug_473	-709	-858	-812.5	-632.5	-836	961
drug_474	-660.5	-804.5	-775.5	-642.5	-859	799
drug_475	-502	-717	-883.5	-498.5	-849	598.5
drug_476	-617.5	-837.5	-886.5	-565.5	-832	-704.5
drug_477	-528	-736	-884.5	-445.5	-770	751.5
drug_478	-699	-882	-891.5	-590.5	-934	834.5
drug_479	634.5	778.5	-851.5	-509.5	793	771.5
drug_48	-589.5	-823.5	-805.5	-626.5	-852	-768.5
drug_480	-469.5	-626.5	-851.5	-509.5	-763	719
drug_481	614.5	641.5	-848.5	449.5	639	834.5
drug_482	614.5	-759.5	-863.5	-576	-851.5	834.5
drug_483	-569	704	774	-432.5	673.5	799
drug_484	-469.5	-626.5	-851.5	-509.5	-763	751.5
drug_485	524	704	774	-452.5	632.5	799
drug_486	-502	-717	-885.5	535	-772	955
drug_487	-562.5	-759.5	-863.5	-576	-775.5	840.5
drug_488	-562.5	-759.5	-863.5	-576	-851.5	751.5
drug_489	-472	-580	-804	-506.5	-668	878
drug_49	-455	-569	-646.5	-604.5	-632	-781.5
drug_490	-617.5	-837.5	-892.5	-607.5	-905	872
drug_491	-469.5	-626.5	-863.5	-578.5	-761	955
drug_492	-579.5	-689.5	-755.5	-625.5	-692	955
drug_493	-562.5	-759.5	-863.5	-576	-775.5	955
drug_494	883.5	526.5	-823.5	905	666	733
drug_495	-668.5	-743.5	-786.5	-661.5	-699	941.5
drug_496	-839	-850	-749.5	-692.5	-731	803
drug_5	-600.5	523	545	-557.5	592	860
drug_50	-757	-728	-729.5	-434.5	-738	-702.5
drug_51	-484	-435	-469.5	-490.5	-423	551.5
drug_52	-585	-630	-737.5	-654.5	-725	757.5
drug_53	-781	-747	-740.5	-486.5	-742	680.5
drug_54	-804.5	-862.5	-813.5	-535.5	-821	718.5
drug_55	646.5	-621	-620.5	-493.5	-673	-453.5
drug_56	-610	-511	647	-584.5	-589	627.5
drug_57	-565	-470	632.5	-518.5	528	564
drug_58	538	-474	-574.5	-533.5	-562	-639.5
drug_59	-477	-504	-752.5	-425.5	-504	686
drug_6	-600.5	739	719	-557.5	774.5	-490.5
drug_60	-766	-848	-854	-640	-805	593
drug_61	546	-492	-543.5	-676.5	-487	-762.5
drug_62	-766	-848	-854	-640	-804	-538
drug_63	-697	-684	-754.5	-540.5	-740	423
drug_64	-628	-481	-500.5	-553.5	-449	775
drug_65	-506.5	-598.5	-723.5	-579.5	-646	-780.5
drug_66	-680	-533	632.5	-536.5	-572	661
drug_67	-585	-630	-704.5	-623.5	-735	747
drug_68	-603	-584	-595.5	-658.5	-645	-694.5
drug_69	-622.5	-478.5	-492.5	-494.5	-413	469.5
drug_7	626.5	825.5	854.5	-710.5	778.5	-821.5
drug_70	-535	-608	-827.5	-523.5	-683	776
drug_71	466	455	632.5	-608.5	586	564
drug_72	-882	-895	-666.5	-880.5	-948	675.5
drug_73	-842	-808	-677.5	-731.5	-641	554.5
drug_74	-725	-643	-691.5	-437.5	-638	734
drug_75	-531	-464	632.5	-541.5	-457	734
drug_76	-786.5	-756.5	-675.5	-583.5	-745	687.5
drug_77	-788.5	-679.5	-671.5	-613.5	-653	-429.5
drug_78	-639	-519	-486.5	-593.5	-575	747
drug_79	-975	-588	632.5	-489	-591	661
drug_8	-500	523	545	547	556	860
drug_80	-700	-624	-656.5	-614.5	585	-605.5
drug_81	-728	-712	-768.5	-524.5	-729	-587.5
drug_82	436.5	426.5	-338	841.5	-575.5	-430.5
drug_83	-637	-625	658	-496.5	-585.5	722
drug_84	-528.5	-587.5	-405	-576.5	-657.5	592.5
drug_85	522.5	-580.5	-431	876.5	-558.5	-325.5
drug_86	-595	-630	-420	642	-666.5	-561.5
drug_87	-230.5	-317.5	-413	487.5	-366.5	607
drug_88	485	-606	-642	926	-642.5	-355.5
drug_89	508.5	446.5	-248	869	467.5	-410.5
drug_9	-525	523	545	547	592	860
drug_90	819.5	653.5	-517	712.5	622	-315.5
drug_91	-439	-599	-440.5	841.5	-617.5	-381
drug_92	530.5	481.5	-352	851.5	464.5	271.5
drug_93	-469.5	-553.5	-467	835	-534.5	270
drug_94	530.5	481.5	-406	851.5	464.5	271.5
drug_95	508.5	-523.5	-541	869	-603.5	-301.5
drug_96	813	681	-332	715	706	-407.5
drug_97	522.5	-531	-341	876.5	-541.5	-456.5
drug_98	551	-599	-440.5	-504	-541	413.5
drug_99	508.5	-543	-356	869	-698	-422.5
