ad	density	cc	spath	eigencentr	betwcentr
drug_433	776.5	877.5	606	944	-837.5	791.5
drug_434	-763	-969	606	695.5	-1039.5	-652.5
drug_435	-642.5	-813.5	-676	-864.5	-994.5	-597.5
drug_436	776.5	877.5	-671.5	944	-502.5	791.5
drug_437	-530	-835	-744.5	-808.5	909	-736
drug_438	406.5	-755.5	-868	695.5	-879.5	-836.5
drug_439	-530	-835	-744.5	-808.5	783	-736
drug_44	-1014.5	719.5	957	1208.5	813.5	1153.5
drug_440	406.5	-755.5	-868	695.5	783	-836.5
drug_441	-530	-835	-744.5	-808.5	783	-736
drug_442	406.5	675.5	-714.5	695.5	909	458.5
drug_443	-530	-835	-744.5	-808.5	-879.5	-736
drug_444	-327.5	-755.5	-868	892	711	-836.5
drug_445	-327.5	-755.5	-868	892	711	-836.5
drug_446	-530	-835	-744.5	892	-888.5	-736
drug_447	406.5	-755.5	-868	695.5	678.5	-836.5
drug_448	-530	-835	-744.5	-808.5	783	-736
drug_449	406.5	-755.5	-868	695.5	959.5	-836.5
drug_45	1088.5	620.5	957	-1101.5	725	1232
drug_450	-498	675.5	606	-848.5	-856.5	-577.5
drug_451	406.5	-755.5	-868	695.5	959.5	-836.5
drug_452	-904.5	-1058.5	-1000	-980.5	-1240	-1059.5
drug_453	-860	-1054	-1026.5	-935	-1067.5	-1064
drug_454	406.5	-755.5	-868	695.5	783	-836.5
drug_455	-530	-835	-744.5	-808.5	-879.5	-736
drug_456	406.5	-755.5	-868	695.5	783	-836.5
drug_457	406.5	-755.5	-868	695.5	909	-836.5
drug_458	-860	-1054	-1026.5	-935	-920.5	-1064
drug_459	-860	-1054	-1026.5	-935	-1071	-1064
drug_46	-833.5	1006.5	957	-1117	1180.5	859.5
drug_460	406.5	-755.5	-868	695.5	909	-836.5
drug_461	406.5	-755.5	-868	695.5	-856.5	-836.5
drug_462	-498	675.5	606	-848.5	-853	-577.5
drug_463	-860	-1054	-1026.5	-935	-1247	-1064
drug_464	-530	-835	-744.5	-808.5	-1059	-736
drug_465	-854.5	-1039.5	-1008.5	-941	-1074	-1031
drug_466	-909.5	1006.5	957	1027.5	1124	859.5
drug_467	-1046.5	1006.5	957	1027.5	1089.5	859.5
drug_468	-1046.5	1006.5	957	1027.5	1250	859.5
drug_469	762.5	1006.5	957	1027.5	1089.5	859.5
drug_47	-1092	-682	957	-1053	781.5	1232
drug_470	-909.5	1006.5	957	1027.5	1089.5	859.5
drug_471	-833.5	1006.5	957	-1117	1089.5	859.5
drug_472	-909.5	1006.5	957	1027.5	1089.5	859.5
drug_473	-909.5	1006.5	957	1027.5	1250	859.5
drug_474	-833.5	1006.5	957	-1117	1215.5	859.5
drug_475	-833.5	1006.5	957	-1035	1215.5	859.5
drug_476	-833.5	1006.5	957	-1117	1180.5	859.5
drug_477	-1046.5	1006.5	957	1027.5	1089.5	859.5
drug_478	-1080	1006.5	957	1027.5	1089.5	859.5
drug_479	-909.5	1006.5	957	1027.5	985	859.5
drug_48	-699	675.5	606	-883.5	-1001.5	-724.5
drug_480	-1066.5	1006.5	957	1027.5	1089.5	859.5
drug_481	-909.5	1006.5	957	1027.5	1261.5	859.5
drug_482	-763	1006.5	957	-1040	985	859.5
drug_483	762.5	1006.5	957	1027.5	1256	859.5
drug_484	762.5	1006.5	957	1027.5	1124	859.5
drug_485	-1066.5	1006.5	957	1027.5	1089.5	859.5
drug_486	-1113.5	1006.5	957	-1042	1256	859.5
drug_487	-1046.5	1006.5	957	1027.5	1134.5	859.5
drug_488	-909.5	1006.5	957	1027.5	1054.5	859.5
drug_489	-909.5	1006.5	957	1027.5	1124	859.5
drug_49	406.5	675.5	606	695.5	909	-534.5
drug_490	-909.5	1006.5	957	1027.5	1215.5	859.5
drug_491	-833.5	1006.5	957	-1035	1215.5	859.5
drug_492	-833.5	1006.5	957	-1117	985	859.5
drug_493	762.5	1006.5	957	1027.5	1054.5	859.5
drug_494	1259	1283	957	-851	1320	610
drug_495	762.5	1006.5	957	1027.5	1215.5	859.5
drug_496	1228	1265	-1022	-1280	1326.5	-788
drug_5	-575	-704	606	695.5	-984.5	-767
drug_50	-498	675.5	606	-755.5	783	-480.5
drug_51	645.5	-486	606	-675	-608.5	677.5
drug_52	406.5	-755.5	-868	695.5	-901	-836.5
drug_53	-530	-835	-744.5	-808.5	-879.5	-736
drug_54	645.5	-796.5	-688.5	-701	-608	677.5
drug_55	-530	-835	-744.5	-808.5	-1068	-736
drug_56	645.5	-796.5	-688.5	-701	-930.5	677.5
drug_57	-679	-862	606	-860.5	-967.5	677.5
drug_58	-892.5	-1061.5	-994.5	-969	-1263	-1076
drug_59	645.5	-486	606	-675	-789	677.5
drug_6	776.5	877.5	606	944	-649.5	791.5
drug_60	-441	675.5	-707	-765	678.5	-592.5
drug_61	-892.5	-1061.5	-994.5	-969	-887	-1076
drug_62	-877.5	-1041.5	-991	-960.5	-1078.5	-1057.5
drug_63	645.5	-796.5	-688.5	-701	-751	677.5
drug_64	-679	-862	606	-860.5	-1206	677.5
drug_65	-530	-835	-783	-726.5	-848.5	-799.5
drug_66	-699	-673	606	-836	-868	-698
drug_67	-854.5	-1039.5	-1008.5	-941	-1253.5	-1031
drug_68	645.5	-628	606	-639	-822.5	677.5
drug_69	-555	675.5	-606.5	695.5	783	-889.5
drug_7	828	-514	-659.5	484	-600	850.5
drug_70	645.5	-796.5	-688.5	-701	774.5	677.5
drug_71	-679	-862	606	-860.5	-1149.5	677.5
drug_72	645.5	-419	606	-462.5	612.5	-749.5
drug_73	-771.5	-658.5	606	-886.5	-955	677.5
drug_74	-699	675.5	606	-761	783	-968.5
drug_75	-679	-862	606	-827.5	-911	677.5
drug_76	-498	675.5	606	-848.5	-853	-577.5
drug_77	645.5	-796.5	-688.5	-701	-751	677.5
drug_78	-679	-862	606	-827.5	-911	677.5
drug_79	-555	675.5	606	-722	945	-805
drug_8	776.5	877.5	606	944	-651.5	791.5
drug_80	-679	-862	606	-860.5	-1149.5	677.5
drug_81	645.5	-796.5	-688.5	-701	-924	677.5
drug_82	406.5	-755.5	-868	695.5	783	-836.5
drug_83	-860	-1054	-1026.5	-935	-1067.5	-1064
drug_84	-860	-1054	-1026.5	-935	-1071	-1064
drug_85	-530	-835	-744.5	-808.5	-1068	-736
drug_86	-498	675.5	606	-848.5	-1032.5	-577.5
drug_87	406.5	675.5	606	695.5	783	-534.5
drug_88	-498	675.5	606	-848.5	-856.5	-577.5
drug_89	-530	-835	-744.5	-808.5	945	-736
drug_9	-654.5	-495.5	606	-793	585.5	-883.5
drug_90	406.5	675.5	-772.5	695.5	645	-900
drug_91	406.5	675.5	-772.5	695.5	959.5	-900
drug_92	406.5	675.5	-714.5	695.5	783	458.5
drug_93	-530	-835	-744.5	-808.5	-879.5	-736
drug_94	-549	675.5	606	-761	-1016	-669
drug_95	-459.5	-796.5	-900	-731.5	783	-931.5
drug_96	406.5	675.5	-714.5	695.5	783	458.5
drug_97	406.5	-755.5	-868	695.5	1071	-836.5
drug_98	406.5	675.5	-714.5	695.5	1111.5	458.5
drug_99	-549	675.5	606	-761	783	-669
Enalapril	622.5	881.5	813.5	887	659	-900
Eprosartan	854.5	-862	-914.5	649.5	-597.5	1049.5
Esmolol	615.5	873.5	811.5	481.5	-432.5	-970.5
Etacrynic_acid	1113	-651	-512	762	-717.5	1146
Etilefrine	672.5	936.5	866.5	509	834.5	-922.5
Ezetimibe	-791.5	427	-811.5	469.5	-895.5	-1170
Felodipine	1094.5	1149.5	802.5	725.5	766.5	973.5
Fenofibrate	-258.5	-454.5	807.5	410.5	507.5	-912.5
Fenoldopam	700.5	883.5	799	936.5	868.5	-868
Gemfibrozil	638.5	910.5	858.5	908	-562.5	-983.5
Hydroflumethiazide	-1257.5	1173.5	-961	-736	1232	-1321
Iloprost	680.5	471.5	-674	413.5	1008.5	-915.5
Indapamide	1160.5	-592.5	898	-868.5	-569.5	-958.5
Irbesartan	-1128	-954	879	910.5	656.5	775.5
Isradipine	648.5	917.5	868.5	918	-774.5	-874.5
Labetalol	-691	-528	815.5	-372	738.5	-1048
Losartan	-684.5	483.5	-811.5	896	-859.5	-1130.5
Lovastatin	-829	-720	-762	-111	-707	-1128.5
Menadione	428.5	-414	839	611.5	-462.5	1060.5
Mephentermine	823	1071	1021.5	966	908	926
Metolazone	-1024	-677	-936	617	-990	-1203
Metoprolol	1345	925	1039	736	-657.5	778
Midodrine	854.5	586.5	-822.5	662.5	-790	-1166
Milrinone	1103	1175	851.5	-462.5	1209.5	507.5
Moexipril	845	1053	1003	1073.5	441.5	949.5
Nadolol	605	903	-868	-603.5	-879.5	-836.5
Niacin	709	747	830	-308.5	758	-961.5
Nicardipine	-1053.5	-1192.5	-927.5	941.5	-805.5	-566.5
Nicotinyl_alcohol	1189	1218	-832	-570.5	1209.5	-938.5
Nifedipine	-677.5	-797.5	807.5	-948	428.5	-1178.5
Nimodipine	705	744	830	-842.5	-837.5	-682
Nitrendipine	-878.5	-1059.5	-1011	-949.5	-1077.5	-1042.5
Nitrofural	-884	-1065	-1015	-961.5	-677	-1088.5
Olmesartan	-1360	-1357	-933	-713	-1379	653
Ouabain	-846.5	-1009.5	-999	-885.5	-1045.5	-1081.5
Oxprenolol	633	866	-868	898.5	991.5	-1069.5
Perindopril	-1169.5	1127.5	-953	-1293	-816	-756
Pindolol	703.5	943.5	886	915.5	-770.5	803.5
Piretanide	1026.5	710.5	-921	-890.5	530.5	-1006.5
Practolol	933	-1091.5	-1043	-972.5	1154	-1106.5
Pravastatin	-649	-962	-907.5	-639	-655.5	-1012
Probucol	-696.5	449.5	-523	416.5	1168	-1103.5
Propranolol	1174	1203	897	759	753.5	1013
Quinapril	645	878	826	-502	418	-900
Quinethazone	-638.5	-674.5	-763	-699.5	670	-1053.5
Ramipril	644.5	671.5	-761	-838	728	1067
Rivaroxaban	1359.5	1233.5	909.5	-1258	1244.5	-743
Rosuvastatin	-1110	1129.5	823	1185	1212	878
Simvastatin	-1222	-1218	-955	643	-764.5	-1263.5
Sotalol	1078	-1044	-952	-985.5	1206	-1055.5
Spironolactone	-711	-880	833	912.5	-763.5	-956.5
Synephrine	-952.5	-651.5	-949	-1006.5	496.5	-1179
Telmisartan	1216.5	1152.5	1041	-1290.5	1226	1078
Ticlopidine	1096.5	-851.5	903	1303.5	-918	605.5
Tienilic_acid	-960.5	938.5	871	942.5	-1102.5	714.5
Timolol	648.5	917.5	868.5	918	572	770
Torasemide	-441	-576	-699	-651.5	1091.5	-803.5
Treprostinil	998.5	-586	866.5	713	-707	1220
Triamterene	657.5	483.5	894	-839.5	-467.5	-1095
Valsartan	1217	1175	844	546	774	-528.5
Warfarin	577.5	677.5	824.5	-469	751.5	-778.5
