ad	density	cc	spath	eigencentr	betwcentr
drug_399	-730.5	-679.5	-533	-611	-824.5	-1121
drug_4	-1002.5	1213.5	1161.5	1190.5	-940.5	-451.5
drug_40	-612.5	-803.5	889.5	-729.5	-1193.5	-793
drug_400	-767.5	-421.5	-411	370.5	-675	-1211
drug_401	479	-596	780.5	-637.5	-724	530
drug_402	732.5	-374	-351	-448	-495.5	1122.5
drug_403	-730.5	-679.5	-533	-611	-771	-1121
drug_404	-767.5	-421.5	-411	370.5	-728	-1211
drug_405	-502.5	-784.5	-854.5	-732.5	-795	-915.5
drug_406	732.5	-374	-351	-448	-497.5	1122.5
drug_407	796.5	1020.5	1170	996	1298.5	-718
drug_408	796.5	1020.5	1170	996	1286	-718
drug_409	696.5	961.5	1118	943	1263.5	-541
drug_41	537.5	-498	700.5	-566.5	-853	733.5
drug_410	796.5	1020.5	1170	996	1286	-718
drug_411	796.5	1020.5	1170	996	1286	-718
drug_412	796.5	1020.5	1170	996	1286	-718
drug_413	696.5	961.5	1118	943	1278	-541
drug_414	796.5	1020.5	1170	996	1304.5	-718
drug_415	796.5	1020.5	1170	996	1281.5	-718
drug_416	796.5	1020.5	1170	996	1263.5	-718
drug_417	796.5	1020.5	1170	996	1276	-718
drug_418	796.5	1020.5	1170	996	1295	-718
drug_419	796.5	1020.5	1170	996	1295	-718
drug_42	-612.5	-803.5	889.5	-729.5	-1208.5	-793
drug_420	664	906	1038.5	866.5	1164	1066.5
drug_421	696.5	961.5	1118	943	1273	-541
drug_422	796.5	1020.5	1170	996	1286	-718
drug_423	796.5	1020.5	1170	996	1285	-718
drug_424	796.5	1020.5	1170	996	1295	-718
drug_425	796.5	1020.5	1170	996	1276	-718
