ad	density	cc	spath	eigencentr	betwcentr
drug_446	1059.5	-697.5	-829	1133	729	1149
drug_447	863.5	1003.5	1016.5	919.5	951	937.5
drug_448	592	887	912	802.5	838	610
drug_449	825.5	973.5	953.5	895.5	900	858.5
drug_45	-610.5	-847.5	-897.5	-723.5	848	-642.5
drug_450	592	887	912	802.5	869.5	610
drug_451	592	887	912	802.5	869.5	610
drug_452	-1064	-1164	933	-1070	979	-1049
drug_453	592	887	912	802.5	806.5	610
drug_454	592	887	912	802.5	867	610
drug_455	-879.5	-966.5	-996	-974	-923	-917
drug_456	592	887	912	802.5	806.5	610
drug_457	863.5	1003.5	1016.5	919.5	952	937.5
drug_458	902.5	1024.5	1037.5	949.5	964	978.5
drug_459	592	887	912	802.5	838	610
drug_46	-465.5	437	-512	370	-780.5	-866
drug_460	863.5	1003.5	1016.5	919.5	950	937.5
drug_461	592	887	912	802.5	818.5	610
drug_462	825.5	973.5	953.5	895.5	900	858.5
drug_463	-610.5	-847.5	-897.5	-723.5	-930	-642.5
drug_464	592	887	912	802.5	838	610
drug_465	592	887	912	802.5	859	610
drug_466	-713	-722	583.5	-815	-830.5	-807
drug_467	-920	-1146	-688	-1010	-1089	1002.5
drug_468	-713	-722	-552	-815	-1000.5	-807
drug_469	550	-477	474	-635	-522	921
drug_47	760.5	600.5	608.5	631.5	668	-570.5
drug_470	-1038	-1190	-1124	-1096.5	-1124.5	-1023
drug_471	-910	-992	-1006	-977.5	-793.5	659
drug_472	-610.5	-847.5	-897.5	-723.5	-702.5	-642.5
drug_473	-610.5	-847.5	-897.5	-723.5	-853	878
drug_474	550	-477	474	-635	-524	921
drug_475	732.5	786.5	593	714	765.5	815
drug_476	-526.5	808.5	-803	733.5	777	756.5
drug_477	-856	-941	389	375	-1051.5	-912.5
drug_478	-856	-941	389	375	-1051.5	-912.5
drug_479	-713	-722	-552	-815	-850	-807
drug_48	-340.5	-568.5	-827	384	-611	-765
drug_480	-713	-722	-552	-815	-970	-807
drug_481	-526.5	-663.5	-645.5	-630.5	566	810.5
drug_482	-713	-722	-552	-815	-1058	-807
drug_483	-713	-722	-552	-815	-1077.5	-807
drug_484	-713	-722	-552	-815	-841.5	-807
drug_485	-713	-722	583.5	-815	-830.5	-807
drug_486	496	549	465	491	-817.5	-857
drug_487	-610.5	-847.5	-897.5	-723.5	-1031	-642.5
drug_488	-713	-722	-552	-815	-830.5	-807
drug_489	-610.5	-847.5	-897.5	-723.5	-757.5	679.5
drug_49	842.5	983.5	991.5	915	1102	965.5
drug_490	-713	-722	-552	-815	-1058	911.5
drug_491	-910	-992	-1006	-977.5	808	659
drug_492	-713	-722	-552	-815	-850	-807
drug_493	-713	-722	-552	-815	-1000.5	911.5
drug_494	-1314.5	-1287.5	-744	-1285	-726	-935
drug_495	-713	-722	583.5	-815	-1084	-807
drug_496	-610.5	-847.5	-897.5	-723.5	911.5	-642.5
drug_5	-862	-949	525	500	-908.5	-902
drug_50	-713	961.5	960.5	874.5	923	897.5
drug_51	-610.5	-847.5	-897.5	-723.5	-985	-642.5
drug_52	-904	-990	-1007.5	-958.5	1115.5	789.5
drug_53	-685.5	-863.5	794.5	772.5	-895.5	-1111.5
drug_54	-340.5	-568.5	-827	384	-611	-765
drug_55	-340.5	-568.5	-827	384	-838.5	-765
drug_56	-340.5	-568.5	-827	384	-618.5	-765
drug_57	-340.5	-568.5	-827	384	-611	-765
drug_58	-610.5	-847.5	-897.5	-723.5	-985	-642.5
drug_59	-904	-990	-1008.5	-949.5	-819.5	-421.5
drug_6	-610.5	-847.5	-897.5	-723.5	-757.5	-642.5
drug_60	-340.5	-568.5	-827	384	-604.5	-765
drug_61	-908.5	-993.5	-1009.5	-970.5	-868	762.5
drug_62	845.5	610.5	622.5	699.5	530	935.5
drug_63	-340.5	-568.5	-827	384	-611	-765
drug_64	-862	-949	525	500	-910.5	-902
drug_65	-610.5	-847.5	-897.5	-723.5	921	-642.5
drug_66	-340.5	-568.5	-827	384	-618.5	-765
drug_67	793	632	597.5	696	539	941.5
drug_68	-610.5	-847.5	-897.5	-723.5	-908	-642.5
drug_69	688	762	808	677	645	652
drug_7	-992	-1200	-1233	-1069	-1152.5	-1003
drug_70	-610.5	-847.5	-897.5	-723.5	-930	727.5
drug_71	688	762	808	677	643	652
drug_72	375.5	-568.5	-827	343	-611	-765
drug_73	-340.5	-568.5	-827	384	-604.5	-765
drug_74	-340.5	-568.5	-827	384	-493.5	-765
drug_75	-713	961.5	960.5	874.5	1156.5	897.5
drug_76	688	762	808	677	643	652
drug_77	-879.5	-966.5	-1000	-957	-925	-941.5
drug_78	688	762	808	677	813	652
drug_79	838.5	794.5	815	891.5	823	-823.5
drug_8	-610.5	-847.5	-897.5	-723.5	-757.5	-642.5
drug_80	-853	-938	429.5	358.5	-776.5	-910.5
drug_81	375.5	-568.5	-827	343	-611	-765
drug_82	719.5	539.5	629	-612.5	695.5	868
drug_83	719.5	539.5	629	-612.5	-546	868
drug_84	719.5	539.5	629	-612.5	-819.5	868
drug_85	-856	-941	458.5	485	-901	-912.5
drug_86	771.5	831.5	819	750.5	925	691
drug_87	771.5	831.5	819	750.5	745	691
drug_88	771.5	831.5	819	750.5	925	691
drug_89	-849.5	-930.5	602	702	-889.5	-753.5
drug_9	439	-568.5	-789	-443	-653	-739
drug_90	771.5	831.5	819	750.5	632	691
drug_91	771.5	831.5	819	750.5	759	691
drug_92	719.5	539.5	629	-612.5	-762	868
drug_93	771.5	831.5	819	750.5	598.5	691
drug_94	771.5	831.5	819	750.5	755	691
drug_95	592	887	912	802.5	838	610
drug_96	771.5	831.5	819	750.5	755	691
drug_97	-610.5	-847.5	-897.5	-723.5	-757.5	-642.5
drug_98	771.5	831.5	819	750.5	625.5	691
drug_99	-853	-938	775.5	714	-893	-580.5
Enalapril	-1167.5	-1024.5	766	-1268.5	-790	919
Eprosartan	1211	738	377	367	1122	1251
Esmolol	-1064	699	713	744	684	765
Etacrynic_acid	-1115.5	-1023.5	-430	-1148.5	-548	-1138.5
Etilefrine	1214	1196	-711	-1278	1264	1214
Ezetimibe	-1224	-1184	-1323	771	-1300	1280
Felodipine	926	1027	-1046.5	1045	1036	-1172.5
Fenofibrate	-1211.5	-1231.5	729	-1238.5	-1183	-1192
Fenoldopam	-992	-1200	-1224	-1071.5	-1115	-1024
Gemfibrozil	202	335	-493	301	572.5	664
Hydroflumethiazide	-1211.5	-693.5	-1188	-696	-729	-710
Iloprost	-1160.5	-1130.5	-864	-1273	-1280	-1232
Indapamide	-1228	817.5	737.5	292.5	-756.5	742.5
Irbesartan	1166	1221	1088	1301.5	1251	1330
Isradipine	-1139	-768	-756	-732	-1206	1045.5
Labetalol	-1151	-522	509	-1115	-486.5	711
Losartan	1240	811.5	-948	1298.5	706	-1233
Lovastatin	-1263.5	-751.5	-1194	-1177	-778	1129
Menadione	-1294	-1303	-760	-714	-1304	-1221
Mephentermine	-991	-1052	-1150.5	-1234.5	-969	1020.5
Metolazone	-1110.5	716.5	-1024	687	729	-1088
Metoprolol	-1140	-1095	-714.5	-750.5	-1246	-1173.5
Midodrine	-1167.5	595	613	623	659	-1175
Milrinone	1159.5	713.5	734	-1152.5	801	1318
Moexipril	-1073	579	-728	-532.5	587	-664
Nadolol	-1228	-867	686	-605	-1047.5	-1310
Niacin	-1265	-1332	-1324	-1263	1310	-1323
Nicardipine	1088	1024.5	892	-1177.5	948	1021
Nicotinyl_alcohol	1297	1316	1291	1299	1378	1339
Nifedipine	-1058.5	-707.5	571	757	863	-1005
Nimodipine	-557	-528	-552	713.5	-125.5	-1204
Nitrendipine	-1289.5	-1337.5	-1303	-1343	-1343	-1290
Nitrofural	-1111.5	852.5	-1008	1094.5	815	-1033
Olmesartan	908	-634	-330	885.5	487	-1212
Ouabain	-1245	-1313	-1317	-1302	-1331	1230.5
Oxprenolol	-1194	609	655	611	-709	1249
Perindopril	1151.5	800.5	784	1208.5	761	764
Pindolol	-1365	-1378	-1366	-1365	-1378	-1367
Piretanide	-1224	-680	-702	1259.5	-791	-1277
Practolol	-1223	-990	779	-1278	-780	-1119
Pravastatin	1102	721	720	1153	731	-754
Probucol	800.5	676.5	-947	708.5	807	-1251
Propranolol	-936.5	-434.5	703.5	928.5	521	-623
Quinapril	1226	815	848	721	1333	1315
Quinethazone	898	-632.5	616.5	405	-622	603.5
Ramipril	-1002.5	-368.5	212	-650	-658	-1242
Rivaroxaban	1230.5	1271.5	789	770	1330	1271
Rosuvastatin	-1320	-743	-751	-695	-741	-1357
Simvastatin	971.5	109.5	284.5	562.5	147	963.5
Sotalol	-1254.5	-1128.5	-559	-1320	-752	-992
Spironolactone	-1274.5	-1287.5	1276	1317	1330	1148
Synephrine	-1115	-653	-590	-724	-632	-906
Telmisartan	-1220.5	-1017.5	-837	-1290.5	-749	1194
Ticlopidine	-1204.5	-647.5	606	613.5	679	-681.5
Tienilic_acid	-1222	-737	-761	-1154	-748	-692
Timolol	-448.5	-116.5	-376	-135	-196	-1151
Torasemide	1240.5	484.5	-690	649	243	772
Treprostinil	550	451	-604.5	525.5	-536.5	-774.5
Triamterene	1215	869	772	1005	989	-1258
Valsartan	-1281	-1254	-1206	-1296	-1292	-1334
Warfarin	1152.5	812.5	773	1208.5	1212	1281.5
