ad	density	cc	spath	eigencentr	betwcentr
drug_358	-831	-1030	-945	-1094	-944	-968.5
drug_359	-831	-976.5	-898	-1055.5	967	-1024.5
drug_36	-831	-802	685.5	-635.5	814	906.5
drug_360	-831	-968.5	-836	-1000	-1104.5	-1044.5
drug_361	-831	-996	1029	-1081	1013	-1041
drug_362	-831	874	1040.5	963.5	805.5	-939.5
drug_363	-831	-996	1029	-1081	-1080.5	-1041
drug_364	-831	-976.5	-898	-1055.5	-879.5	-1024.5
drug_365	-831	-1030	-945	-1094	-948	-968.5
drug_366	-831	890.5	1041.5	1068.5	798.5	-1045.5
drug_367	-831	-1030	-945	-1094	-946	-968.5
drug_368	-831	-932.5	-922	-1036.5	1007	-733.5
drug_369	-831	-868.5	1009.5	1056.5	1002	-1079.5
drug_37	-831	-836	810	738.5	-905	732.5
drug_370	-831	-1030	-945	-1094	-946	-968.5
drug_371	-831	-868.5	1009.5	1056.5	1160	-1079.5
drug_372	-831	890.5	1025	1083	904	-1057
drug_373	-831	-954	1049.5	-1106.5	1079	-1104.5
drug_374	-831	-976.5	-898	-1055.5	-1052	-1024.5
drug_375	-831	-630	735	927.5	-816.5	-717.5
drug_376	-831	-726.5	-903	929.5	-866	-1029.5
drug_377	-831	904.5	-789	1395	1330	1346
drug_378	-831	-1030	-945	-1094	-946	-968.5
drug_379	-831	626	697.5	645.5	682.5	-945.5
drug_38	-831	939.5	955.5	824.5	-932	-501.5
drug_380	-831	626	697.5	-659	682.5	-832
drug_381	-831	767.5	810	773.5	600	-773
drug_382	-831	626	697.5	-659	682.5	-832
drug_383	-831	829	873.5	-768	-622.5	720.5
drug_384	-831	626	697.5	-659	560.5	-832
drug_385	-831	767.5	810	773.5	875.5	-597
drug_386	-831	939.5	955.5	824.5	706.5	-501.5
drug_387	-831	626	697.5	-659	782	-832
drug_388	-831	829	873.5	-768	877	720.5
drug_389	-831	626	697.5	-659	605.5	-832
drug_39	-831	939.5	955.5	824.5	815	-501.5
drug_390	-831	829	873.5	-768	817	720.5
drug_391	-831	829	873.5	-768	-619	720.5
drug_392	-831	626	697.5	-659	788	-832
drug_393	-831	829	873.5	-768	-625.5	720.5
drug_394	-831	626	697.5	-659	682.5	-832
drug_395	-831	767.5	810	773.5	935.5	-773
drug_396	-831	767.5	810	773.5	776	-597
drug_397	-831	626	673.5	659	575	-845
drug_398	-831	939.5	955.5	824.5	815	-501.5
drug_399	-831	829	873.5	-768	717.5	720.5
drug_4	-831	1234	1155.5	1301.5	1209.5	1115.5
drug_40	-831	-802	685.5	-635.5	-706.5	906.5
drug_400	-831	939.5	955.5	824.5	-759.5	-501.5
drug_401	-831	939.5	955.5	824.5	815	-485
drug_402	-831	626	697.5	-659	682.5	-832
drug_403	-831	1097	-522	967.5	835	1061.5
drug_404	-831	939.5	955.5	824.5	-751	-501.5
drug_405	-831	728.5	653	1077	1091	693
drug_406	-831	829	873.5	-768	709.5	720.5
drug_407	-831	-1155	-907.5	-1337.5	969.5	-756.5
drug_408	-831	-1062.5	-1057.5	-1240.5	975	-716.5
drug_409	-831	1028	865.5	-1240.5	1025	-738.5
drug_41	-831	-836	810	738.5	918	732.5
drug_410	-831	-1062.5	-1057.5	-1240.5	989	-716.5
drug_411	-831	-1052.5	947	-1244	887.5	-660
drug_412	-831	1033.5	914	-1184	1004	692
drug_413	-831	1026	-1099	-1195	-1010.5	-715
drug_414	-831	1033.5	914	-1184	1004	692
drug_415	-831	1033.5	914	-1184	1004	692
drug_416	-831	-1218	-1106.5	-1317.5	-1003.5	-656.5
drug_417	-831	1000	1002.5	-1192	924.5	-596
drug_418	-831	-1148.5	-1184	-1229.5	-1065.5	-625
drug_419	-831	1033.5	914	-1184	1004	692
drug_42	-831	-802	685.5	-635.5	-703	906.5
drug_420	-831	823	837	-957.5	811	-521
drug_421	-831	1033.5	877.5	-1070	1015.5	-610
