ad	density	cc	spath	eigencentr	betwcentr
drug_455	-831	-1145.5	-1182	-1139	-1351	-1074
drug_456	-831	1085	1111	946	1215.5	720
drug_457	-831	1225.5	1237.5	1086.5	1394	1086.5
drug_458	-831	1252.5	1261.5	1126	1184	1138.5
drug_459	-831	1085	1111	946	1206	720
drug_46	-831	574.5	-637.5	464	-755.5	-996.5
drug_460	-831	1225.5	1237.5	1086.5	1016.5	1086.5
drug_461	-831	1085	1111	946	1008	720
drug_462	-831	1181.5	1156.5	1060.5	1260.5	999.5
drug_463	-831	-987	-1068	-827	904	-726
drug_464	-831	1085	1111	946	1168	720
drug_465	-831	1085	1111	946	996	720
drug_466	-831	-831.5	738.5	-929.5	-980	-916.5
drug_467	-831	-1296.5	-857.5	-1130.5	-1226.5	1158.5
drug_468	-831	-831.5	-681	-929.5	-1002	-916.5
drug_469	-831	593	610	-734	801.5	1068
drug_47	-831	759.5	770.5	752.5	806	-643.5
drug_470	-831	-1367	-1308.5	-1256	-1262.5	-1165.5
drug_471	-831	-1175	-1195	-1142.5	968	775
drug_472	-831	-987	-1068	-827	-890.5	-726
drug_473	-831	-987	-1068	-827	-890.5	1021
drug_474	-831	593	610	-734	736.5	1068
drug_475	-831	973.5	749	854	921.5	956
drug_476	-831	1000.5	-959	876.5	968	887.5
drug_477	-831	-1106.5	499	468	-1250	-1062.5
drug_478	-831	-1106.5	499	468	-1093	-1062.5
drug_479	-831	-831.5	-681	-929.5	-876	-916.5
drug_48	-831	-659.5	-987.5	477	-607	-858.5
drug_480	-831	-831.5	-681	-929.5	-990	-916.5
drug_481	-831	-761.5	-792	-730	-830	948.5
drug_482	-831	-831.5	-681	-929.5	-1138.5	-916.5
drug_483	-831	-831.5	-681	-929.5	-980	-916.5
drug_484	-831	-831.5	-681	-929.5	-1002	-916.5
drug_485	-831	-831.5	738.5	-929.5	-1245	-916.5
drug_486	-831	697	596	593.5	-804.5	-984
drug_487	-831	-987	-1068	-827	-1122.5	-726
drug_488	-831	-831.5	-681	-929.5	-1267	-916.5
drug_489	-831	-987	-1068	-827	-1175.5	801.5
drug_49	-831	1201	1195.5	1080.5	1306	1119.5
drug_490	-831	-831.5	-681	-929.5	-990	1059.5
drug_491	-831	-1175	-1195	-1142.5	807	775
drug_492	-831	-831.5	-681	-929.5	-1129.5	-916.5
drug_493	-831	-831.5	-681	-929.5	-980	1059.5
drug_494	-831	-1479	-920	-1485	-889	-1058
drug_495	-831	-831.5	738.5	-929.5	-1002	-916.5
drug_496	-831	-987	-1068	-827	-1102	-726
drug_5	-831	-1118.5	666	609	-1259	-1045.5
drug_50	-831	1171	1163.5	1033	1288	1041.5
drug_51	-831	-987	-1068	-827	-1102	-726
drug_52	-831	-1171.5	-1196.5	-1124.5	-1092	925.5
drug_53	-831	-963.5	970	937	-1015	-1244.5
drug_54	-831	-659.5	-987.5	477	-733	-858.5
drug_55	-831	-659.5	-987.5	477	-733	-858.5
drug_56	-831	-659.5	-987.5	477	-733	-858.5
drug_57	-831	-659.5	-987.5	477	-965	-858.5
drug_58	-831	-987	-1068	-827	-1102	-726
drug_59	-831	-1171.5	-1197.5	-1117.5	-1041	-456.5
drug_6	-831	-987	-1068	-827	1009.5	-726
drug_60	-831	-659.5	-987.5	477	-725.5	-858.5
drug_61	-831	-1176.5	-1198.5	-1134.5	-893.5	893.5
drug_62	-831	778	784.5	838.5	571.5	1084.5
drug_63	-831	-659.5	-987.5	477	-733	-858.5
drug_64	-831	-1118.5	666	609	-1332.5	-1045.5
drug_65	-831	-987	-1068	-827	1064	-726
drug_66	-831	-659.5	-987.5	477	-725.5	-858.5
drug_67	-831	806	755.5	830.5	927	1090.5
drug_68	-831	-987	-1068	-827	-1175.5	-726
drug_69	-831	946	995	809.5	974.5	765
drug_7	-831	-1388	-1437.5	-1207.5	-1363.5	-1132.5
drug_70	-831	-987	-1068	-827	-1049	849.5
drug_71	-831	946	995	809.5	976	765
drug_72	-831	-659.5	-987.5	427	-965	-858.5
drug_73	-831	-659.5	-987.5	477	-891.5	-858.5
drug_74	-831	-659.5	-987.5	477	-891.5	-858.5
drug_75	-831	1171	1163.5	1033	1286.5	1041.5
drug_76	-831	946	995	809.5	972	765
drug_77	-831	-1145.5	-1187	-1123	-1123	-1102.5
drug_78	-831	946	995	809.5	812	765
drug_79	-831	960	992	1072.5	990	-906.5
drug_8	-831	-987	-1068	-827	-1102	-726
drug_80	-831	-1102.5	551.5	445.5	-1083	-1060.5
drug_81	-831	-659.5	-987.5	427	-739.5	-858.5
drug_82	-831	687	791	-711	-882	1010
drug_83	-831	687	791	-711	-662.5	1010
drug_84	-831	687	791	-711	682.5	1010
drug_85	-831	-1106.5	586.5	587	-1091.5	-1062.5
drug_86	-831	1029.5	1007	894.5	932.5	813
drug_87	-831	1029.5	1007	894.5	945	813
drug_88	-831	1029.5	1007	894.5	937	813
drug_89	-831	-1091.5	761	843.5	-1305	-845.5
drug_9	-831	-659.5	-942	-540	-1027.5	-833
drug_90	-831	1029.5	1007	894.5	945	813
drug_91	-831	1029.5	1007	894.5	937	813
drug_92	-831	687	791	-711	673.5	1010
drug_93	-831	1029.5	1007	894.5	785.5	813
drug_94	-831	1029.5	1007	894.5	942	813
drug_95	-831	1085	1111	946	1206	720
drug_96	-831	1029.5	1007	894.5	947	813
drug_97	-831	-987	-1068	-827	-890.5	-726
drug_98	-831	1029.5	1007	894.5	1097	813
drug_99	-831	-1102.5	956.5	854	-1237.5	-660.5
Acebutolol	-831	949	945.5	941.5	982	-1417
Acetylsalicylic_acid	-831	-813	-871	-772	775	-745
Alprenolol	-831	-829.5	-949.5	1013	-840	-1461
Amiloride	-831	1501.5	1511.5	1437	1571.5	1464.5
Amlodipine	-831	-1189.5	-864	-1510	-968	-1024
Atenolol	-831	722	754	-697.5	688	1173.5
Atorvastatin	-831	-792.5	-902	-915	-926	-1402
Benazepril	-831	1530.5	1554	1601.5	1589	1555
Bendroflumethiazide	-831	-1252.5	-1120	-1439	-768	-1447
Betaxolol	-831	1360.5	1392.5	1315.5	1384	1153.5
Bezafibrate	-831	365	-200	523	423	1172
Bisoprolol	-831	618.5	844.5	776	859	1394.5
Bumetanide	-831	575	553	-729.5	608	1233
Canrenoic_acid	-831	1483.5	1456	1521	1566	1584
Captopril	-831	727	-975	-1402	954	-1281
Carteolol	-831	-1568.5	-1538	-1597	-1594	-1605
Carvedilol	-831	-1110	-1062.5	-1394	-1176	-1377
Cerivastatin	-831	-1497	-751.5	-694	-1482	-1334
Chlorhexidine	-831	583	627	-1123	-665	-632
Chlorthalidone	-831	1560	-1587.5	1526	1588	1359
Cilnidipine	-831	-1512.5	-1529	-1516	-1515	-1422
Cilostazol	-831	-1393.5	789	920	-1298	-1331
Clofibrate	-831	676	-641	766	570	1120
Clopidogrel	-831	-1463.5	-947	-1491	1407	-1425
Cyclopenthiazide	-831	1523.5	842	821	1576	1536
Digoxin	-831	1227.5	1177	1140.5	1416	-1138
Dipyridamole	-831	-1488	-968	-1332	-1475	-1442
DNB10063341	-831	-811.5	546.5	533	-844	-1382
DNB10108190	-831	-1185	-928.5	-1325	-1346	-1252
DNB10133	-831	300	460.5	523	-746	1148.5
