ad	density	cc	spath	eigencentr	betwcentr
drug_429	-831	-1064	708.5	834	-1203	-611.5
drug_43	-831	855.5	1150.5	-1267.5	1052	1285
drug_430	-831	-1100	-734	834	-954.5	-707.5
drug_431	-831	1000.5	-776	1134	-824	925
drug_432	-831	1000.5	708.5	1134	-941.5	925
drug_433	-831	1000.5	708.5	1134	-1227.5	925
drug_434	-831	-1153	708.5	834	-1065	-744
drug_435	-831	-984	-780.5	-1056	-1188	-687
drug_436	-831	1000.5	-776	1134	619.5	925
drug_437	-831	-1010.5	-863	-991.5	-1082	-836.5
drug_438	-831	-913.5	-1021	834	-1094.5	-958.5
drug_439	-831	-1010.5	-863	-991.5	-1289	-836.5
drug_44	-831	855.5	1150.5	1441	940	1376.5
drug_440	-831	-913.5	-1021	834	-887.5	-958.5
drug_441	-831	-1010.5	-863	-991.5	-1278.5	-836.5
drug_442	-831	765.5	-824.5	834	908.5	533.5
drug_443	-831	-1010.5	-863	-991.5	-1278.5	-836.5
drug_444	-831	-913.5	-1021	1036	707	-958.5
drug_445	-831	-913.5	-1021	1036	-1094.5	-958.5
drug_446	-831	-1010.5	-863	1036	-1271	-836.5
drug_447	-831	-913.5	-1021	834	894	-958.5
drug_448	-831	-1010.5	-863	-991.5	-1278.5	-836.5
drug_449	-831	-913.5	-1021	834	-1049.5	-958.5
drug_45	-831	745.5	1150.5	-1329.5	905	1473.5
drug_450	-831	765.5	708.5	-1031	-1047.5	-662
drug_451	-831	-913.5	-1021	834	-842.5	-958.5
drug_452	-831	-1255.5	-1197.5	-1182	-1463	-1254
drug_453	-831	-1250.5	-1222	-1125.5	-1092.5	-1258.5
drug_454	-831	-913.5	-1021	834	-887.5	-958.5
drug_455	-831	-1010.5	-863	-991.5	-1071.5	-836.5
drug_456	-831	-913.5	-1021	834	-1029.5	-958.5
drug_457	-831	-913.5	-1021	834	-1076	-958.5
drug_458	-831	-1250.5	-1222	-1125.5	-1260.5	-1258.5
drug_459	-831	-1250.5	-1222	-1125.5	-1265	-1258.5
drug_46	-831	1185	1150.5	-1348	1259.5	1037.5
drug_460	-831	-913.5	-1021	834	-1094.5	-958.5
drug_461	-831	-913.5	-1021	834	1062.5	-958.5
